location,stockCode,year,stockName
俄罗斯,000333.SZ,2018,美的集团
新加坡,000333.SZ,2018,美的集团
毛里求斯,000333.SZ,2018,美的集团
意大利,000333.SZ,2018,美的集团
莫桑比克,000333.SZ,2018,美的集团
印尼,000333.SZ,2018,美的集团
土耳其,000333.SZ,2018,美的集团
马来西亚,000333.SZ,2018,美的集团
越南,000333.SZ,2018,美的集团
柬埔寨,000333.SZ,2018,美的集团
菲律宾,000333.SZ,2018,美的集团
安哥拉,000333.SZ,2018,美的集团
,002213.SZ,2018,大为股份
欧盟,002506.SZ,2018,协鑫集成
,600015.SH,2018,华夏银行
,000783.SZ,2018,长江证券
,600746.SH,2018,江苏索普
,002278.SZ,2018,神开股份
,300600.SZ,2018,国瑞科技
,300299.SZ,2018,富春股份
,002783.SZ,2018,凯龙股份
,600969.SH,2018,郴电国际
俄罗斯,600461.SH,2018,洪城水业
巴基斯坦,300087.SZ,2018,荃银高科
孟加拉,300087.SZ,2018,荃银高科
印尼,300087.SZ,2018,荃银高科
越南,300087.SZ,2018,荃银高科
安哥拉等南亚,300087.SZ,2018,荃银高科
东南亚及非洲,300087.SZ,2018,荃银高科
缅甸,300087.SZ,2018,荃银高科
印度尼西亚,300087.SZ,2018,荃银高科
塞拉利昂,300087.SZ,2018,荃银高科
,600160.SH,2018,巨化股份
德国,300169.SZ,2018,天晟新材
法国,300169.SZ,2018,天晟新材
欧洲,300169.SZ,2018,天晟新材
瑞士,300169.SZ,2018,天晟新材
常州,300169.SZ,2018,天晟新材
肯尼亚,002358.SZ,2018,森源电气
,002158.SZ,2018,汉钟精机
印度,002791.SZ,2018,坚朗五金
越南,002791.SZ,2018,坚朗五金
印尼,002791.SZ,2018,坚朗五金
马来西亚,002791.SZ,2018,坚朗五金
泰国,002791.SZ,2018,坚朗五金
中东,002791.SZ,2018,坚朗五金
东南亚,002791.SZ,2018,坚朗五金
,300281.SZ,2018,金明精机
,603238.SH,2018,诺邦股份
,600863.SH,2018,内蒙华电
,300419.SZ,2018,浩丰科技
,603396.SH,2018,金辰股份
,600790.SH,2018,轻纺城
塞尔维亚,600551.SH,2018,时代出版
,002015.SZ,2018,协鑫能科
,601900.SH,2018,南方传媒
,600163.SH,2018,中闽能源
,603377.SH,2018,东方时尚
,600496.SH,2018,精工钢构
哈萨克斯坦,300262.SZ,2018,巴安水务
马来西亚,002523.SZ,2018,天桥起重
印尼,002523.SZ,2018,天桥起重
德国,002523.SZ,2018,天桥起重
迪拜,002523.SZ,2018,天桥起重
澳大利亚,002523.SZ,2018,天桥起重
意大利,002523.SZ,2018,天桥起重
塔吉克斯坦,002523.SZ,2018,天桥起重
印度,002523.SZ,2018,天桥起重
,603637.SH,2018,镇海股份
香港,600510.SH,2018,黑牡丹
孟加拉,600510.SH,2018,黑牡丹
越南,600510.SH,2018,黑牡丹
日本,600510.SH,2018,黑牡丹
马来西亚,600510.SH,2018,黑牡丹
印度尼西亚,600510.SH,2018,黑牡丹
东南亚,600510.SH,2018,黑牡丹
非洲,600796.SH,2018,钱江生化
南美,600796.SH,2018,钱江生化
印度,600796.SH,2018,钱江生化
东南亚,300387.SZ,2018,富邦股份
东欧,300387.SZ,2018,富邦股份
北非,300387.SZ,2018,富邦股份
荷兰,300387.SZ,2018,富邦股份
法国,300387.SZ,2018,富邦股份
中东,300387.SZ,2018,富邦股份
,603508.SH,2018,思维列控
,601368.SH,2018,绿城水务
,600220.SH,2018,江苏阳光
,600482.SH,2018,中国动力
,300362.SZ,2019,天翔环境
,002684.SZ,2019,ST猛狮
,002366.SZ,2019,台海核电
,600569.SH,2019,安阳钢铁
,002071.SZ,2019,*ST长城
,600545.SH,2019,卓郎智能
,600855.SH,2019,航天长峰
,002592.SZ,2019,ST八菱
,600759.SH,2019,洲际油气
,600343.SH,2019,航天动力
,603766.SH,2019,隆鑫通用
,600179.SH,2019,*ST安通
,002225.SZ,2019,濮耐股份
,600180.SH,2019,瑞茂通
,002227.SZ,2019,奥特迅
,002828.SZ,2019,贝肯能源
,002002.SZ,2019,鸿达兴业
,603619.SH,2019,中曼石油
,600035.SH,2019,楚天高速
,300209.SZ,2019,天泽信息
,000796.SZ,2019,凯撒旅业
,601700.SH,2019,风范股份
,600112.SH,2019,ST天成
,002752.SZ,2019,昇兴股份
,600338.SH,2019,西藏珠峰
,002359.SZ,2019,*ST北讯
,000835.SZ,2019,*ST长动
,000413.SZ,2019,东旭光电
,601258.SH,2019,ST庞大
,600614.SH,2019,*ST鹏起
,600146.SH,2019,*ST环球
,000760.SZ,2019,*ST斯太
,688066.SH,2019,航天宏图
,601113.SH,2019,ST华鼎
,002630.SZ,2019,华西能源
,002433.SZ,2019,太安堂
,000673.SZ,2019,*ST当代
,600815.SH,2019,*ST厦工
,600169.SH,2019,太原重工
,000587.SZ,2019,*ST金洲
,600654.SH,2019,ST中安
,601118.SH,2019,海南橡胶
,600671.SH,2019,*ST目药
,600444.SH,2019,国机通用
,002551.SZ,2019,尚荣医疗
,603680.SH,2019,今创集团
,000040.SZ,2019,东旭蓝天
,600623.SH,2019,华谊集团
,600462.SH,2019,*ST九有
,600568.SH,2019,*ST中珠
,600489.SH,2019,中金黄金
,002348.SZ,2019,高乐股份
,300370.SZ,2019,安控科技
,002383.SZ,2019,合众思壮
,603991.SH,2019,至正股份
,300040.SZ,2019,九洲集团
,600311.SH,2019,*ST荣华
,300018.SZ,2019,中元股份
,300008.SZ,2019,天海防务
,601369.SH,2019,陕鼓动力
,600712.SH,2019,南宁百货
,000837.SZ,2019,*ST秦机
,000713.SZ,2019,丰乐种业
,603629.SH,2019,利通电子
,603129.SH,2019,春风动力
,603109.SH,2019,神驰机电
,600995.SH,2019,文山电力
,600969.SH,2019,郴电国际
,600597.SH,2019,光明乳业
,600375.SH,2019,汉马科技
,600305.SH,2019,恒顺醋业
,600269.SH,2019,赣粤高速
,600258.SH,2019,首旅酒店
,600248.SH,2019,延长化建
,600243.SH,2019,*ST海华
,600195.SH,2019,中牧股份
,600153.SH,2019,建发股份
,600096.SH,2019,云天化
,300797.SZ,2019,钢研纳克
,300718.SZ,2019,长盛轴承
,300284.SZ,2019,苏交科
,300281.SZ,2019,金明精机
,300212.SZ,2019,易华录
,300172.SZ,2019,中电环保
,300101.SZ,2019,振芯科技
,300079.SZ,2019,数码科技
,002939.SZ,2019,长城证券
,002669.SZ,2019,康达新材
,002576.SZ,2019,通达动力
,002360.SZ,2019,同德化工
,002217.SZ,2019,合力泰
,002078.SZ,2019,太阳纸业
,002073.SZ,2019,软控股份
,000928.SZ,2019,中钢国际
,000922.SZ,2019,佳电股份
,000758.SZ,2019,中色股份
,000751.SZ,2019,锌业股份
,000690.SZ,2019,宝新能源
,000498.SZ,2019,山东路桥
,688357.SH,2019,建龙微纳
,603995.SH,2019,甬金股份
,600853.SH,2019,龙建股份
,600751.SH,2019,海航科技
,600558.SH,2019,大西洋
,300673.SZ,2019,佩蒂股份
,300644.SZ,2019,南京聚隆
,300573.SZ,2019,兴齐眼药
,002956.SZ,2019,西麦食品
,002802.SZ,2019,洪汇新材
,002057.SZ,2019,中钢天源
,000885.SZ,2019,城发环境
,000065.SZ,2019,北方国际
,603656.SH,2019,泰禾智能
,603569.SH,2019,长久物流
,603090.SH,2019,宏盛股份
,601798.SH,2019,蓝科高新
,600976.SH,2019,健民集团
,600826.SH,2019,兰生股份
,600493.SH,2019,凤竹纺织
,600326.SH,2019,西藏天路
,600097.SH,2019,开创国际
,600059.SH,2019,古越龙山
,300746.SZ,2019,汉嘉设计
,300703.SZ,2019,创源股份
,300265.SZ,2019,通光线缆
,300118.SZ,2019,东方日升
,002883.SZ,2019,中设股份
,002683.SZ,2019,宏大爆破
,002149.SZ,2019,西部材料
,001965.SZ,2019,招商公路
,000582.SZ,2019,北部湾港
,000055.SZ,2019,方大集团
,603838.SH,2019,四通股份
,603706.SH,2019,东方环宇
,603238.SH,2019,诺邦股份
,601698.SH,2019,中国卫通
,600897.SH,2019,厦门空港
,600820.SH,2019,隧道股份
,600628.SH,2019,新世界
,600330.SH,2019,天通股份
,600015.SH,2019,华夏银行
,300378.SZ,2019,鼎捷软件
,300218.SZ,2019,安利股份
,002949.SZ,2019,华阳国际
,002375.SZ,2019,亚厦股份
,002372.SZ,2019,伟星新材
,002031.SZ,2019,巨轮智能
,000960.SZ,2019,锡业股份
,603916.SH,2019,苏博特
,603396.SH,2019,金辰股份
,603167.SH,2019,渤海轮渡
,603050.SH,2019,科林电气
,601816.SH,2019,京沪高铁
,601512.SH,2019,中新集团
,600378.SH,2019,昊华科技
,300428.SZ,2019,四通新材
,300259.SZ,2019,新天科技
,300208.SZ,2019,青岛中程
,002112.SZ,2019,三变科技
,002110.SZ,2019,三钢闽光
,002006.SZ,2019,精功科技
,000972.SZ,2019,ST中基
,000507.SZ,2019,珠海港
,603979.SH,2019,金诚信
,603300.SH,2019,华铁应急
,601003.SH,2019,柳钢股份
,600693.SH,2019,东百集团
,600310.SH,2019,桂东电力
,600295.SH,2019,鄂尔多斯
,600279.SH,2019,重庆港九
,600266.SH,2019,城建发展
,600163.SH,2019,中闽能源
,600057.SH,2019,厦门象屿
,300454.SZ,2019,深信服
,300226.SZ,2019,上海钢联
,300034.SZ,2019,钢研高纳
,002738.SZ,2019,中矿资源
,002552.SZ,2019,宝鼎科技
,002329.SZ,2019,皇氏集团
,002019.SZ,2019,亿帆医药
,000710.SZ,2019,贝瑞基因
,000672.SZ,2019,上峰水泥
,000610.SZ,2019,西安旅游
,600980.SH,2019,北矿科技
,600795.SH,2019,国电电力
,600089.SH,2019,特变电工
,300240.SZ,2019,飞力达
,300130.SZ,2019,新国都
,002742.SZ,2019,三圣股份
,002564.SZ,2019,天沃科技
,002186.SZ,2019,全聚德
,002060.SZ,2019,粤水电
,000830.SZ,2019,鲁西化工
,000090.SZ,2019,天健集团
,000911.SZ,2019,南宁糖业
,603885.SH,2019,吉祥航空
,601018.SH,2019,宁波港
,600919.SH,2019,江苏银行
,600481.SH,2019,双良节能
,600477.SH,2019,杭萧钢构
,600321.SH,2019,正源股份
,600219.SH,2019,南山铝业
,600190.SH,2019,锦州港
,600119.SH,2019,ST长投
,300552.SZ,2019,万集科技
,300376.SZ,2019,易事特
,002337.SZ,2019,赛象科技
,002294.SZ,2019,信立泰
,000833.SZ,2019,粤桂股份
,688166.SH,2019,博瑞医药
,603737.SH,2019,三棵树
,603700.SH,2019,宁水集团
,603637.SH,2019,镇海股份
,601996.SH,2019,丰林集团
,601636.SH,2019,旗滨集团
,600968.SH,2019,海油发展
,600841.SH,2019,上柴股份
,600728.SH,2019,佳都科技
,600479.SH,2019,千金药业
,600203.SH,2019,福日电子
,600138.SH,2019,中青旅
,600063.SH,2019,皖维高新
,600018.SH,2019,上港集团
,300711.SZ,2019,广哈通信
,300397.SZ,2019,天和防务
,300213.SZ,2019,佳讯飞鸿
,300021.SZ,2019,大禹节水
,002917.SZ,2019,金奥博
,002469.SZ,2019,三维工程
,002353.SZ,2019,杰瑞股份
,000969.SZ,2019,安泰科技
,000878.SZ,2019,云南铜业
,000798.SZ,2019,中水渔业
,000541.SZ,2019,佛山照明
,000401.SZ,2019,冀东水泥
,688015.SH,2019,交控科技
,603967.SH,2019,中创物流
,600526.SH,2019,菲达环保
,300640.SZ,2019,德艺文创
,300534.SZ,2019,陇神戎发
,300497.SZ,2019,富祥药业
,002449.SZ,2019,国星光电
,002163.SZ,2019,海南发展
,000088.SZ,2019,盐田港
,600776.SH,2019,东方通信
,600562.SH,2019,国睿科技
,300800.SZ,2019,力合科技
,000949.SZ,2019,新乡化纤
,002593.SZ,2019,日上集团
,603733.SH,2019,仙鹤股份
,603636.SH,2019,南威软件
,600929.SH,2019,雪天盐业
,600739.SH,2019,辽宁成大
,600673.SH,2019,东阳光
,600085.SH,2019,同仁堂
,300621.SZ,2019,维业股份
,002774.SZ,2019,快意电梯
,002723.SZ,2019,金莱特
,002248.SZ,2019,华东数控
,000059.SZ,2019,华锦股份
,603606.SH,2019,东方电缆
,603535.SH,2019,嘉诚国际
,600161.SH,2019,天坛生物
,300760.SZ,2019,迈瑞医疗
,002673.SZ,2019,西部证券
,000617.SZ,2019,中油资本
,601800.SH,2019,中国交建
,601618.SH,2019,中国中冶
,600332.SH,2019,白云山
,600068.SH,2019,葛洲坝
,300114.SZ,2019,中航电测
,002800.SZ,2019,天顺股份
,603987.SH,2019,康德莱
亚非拉,603617.SH,2019,君禾股份
,603393.SH,2019,新天然气
,601991.SH,2019,大唐发电
,601919.SH,2019,中远海控
哥伦比亚,601766.SH,2019,中国中车
墨西哥,601766.SH,2019,中国中车
葡萄牙,601766.SH,2019,中国中车
意大利,601766.SH,2019,中国中车
奥地利,601766.SH,2019,中国中车
澳大利亚,601766.SH,2019,中国中车
乌兹别克斯坦,601766.SH,2019,中国中车
马来西亚,601766.SH,2019,中国中车
捷克,601766.SH,2019,中国中车
印度尼西亚,601766.SH,2019,中国中车
智利,601688.SH,2019,华泰证券
挪威,601688.SH,2019,华泰证券
,601390.SH,2019,中国中铁
,601333.SH,2019,广深铁路
,601288.SH,2019,农业银行
,601228.SH,2019,广州港
,601186.SH,2019,中国铁建
,601107.SH,2019,四川成渝
,601069.SH,2019,西部黄金
,601068.SH,2019,中铝国际
澳大利亚,601016.SH,2019,节能风电
,600973.SH,2019,宝胜股份
,600808.SH,2019,马钢股份
,600775.SH,2019,南京熊猫
,600577.SH,2019,精达股份
老挝,600528.SH,2019,中铁工业
泰国,600528.SH,2019,中铁工业
印度尼西亚,600528.SH,2019,中铁工业
马拉西亚,600528.SH,2019,中铁工业
韩国,600528.SH,2019,中铁工业
菲律宾,600528.SH,2019,中铁工业
,600425.SH,2019,青松建化
美国,600422.SH,2019,昆药集团
加拿大,600422.SH,2019,昆药集团
,600372.SH,2019,中航电子
,600368.SH,2019,五洲交通
,600298.SH,2019,安琪酵母
,600171.SH,2019,上海贝岭
,600066.SH,2019,宇通客车
,600058.SH,2019,五矿发展
马来西亚,600038.SH,2019,中直股份
乌兹别克斯坦,600038.SH,2019,中直股份
白俄罗斯,600038.SH,2019,中直股份
玻利维亚,600038.SH,2019,中直股份
,600029.SH,2019,南方航空
,600021.SH,2019,上海电力
,300674.SZ,2019,宇信科技
白俄罗斯,300647.SZ,2019,超频三
,300468.SZ,2019,四方精创
荷兰,300215.SZ,2019,电科院
意大利,300215.SZ,2019,电科院
俄罗斯,300215.SZ,2019,电科院
乌兹别克斯坦,300215.SZ,2019,电科院
,300188.SZ,2019,美亚柏科
,300187.SZ,2019,永清环保
,300183.SZ,2019,东软载波
韩国,300019.SZ,2019,硅宝科技
沙特,300019.SZ,2019,硅宝科技
印度,300019.SZ,2019,硅宝科技
马来西亚,300019.SZ,2019,硅宝科技
孟加拉国,300019.SZ,2019,硅宝科技
,002966.SZ,2019,苏州银行
,002936.SZ,2019,郑州银行
,002818.SZ,2019,富森美
,002715.SZ,2019,登云股份
伊拉克,002534.SZ,2019,杭锅股份
日本,002534.SZ,2019,杭锅股份
,002398.SZ,2019,垒知集团
,002367.SZ,2019,康力电梯
,002312.SZ,2019,三泰控股
,002152.SZ,2019,广电运通
玻利维亚,002140.SZ,2019,东华科技
巴布韦哈,002140.SZ,2019,东华科技
印尼,002140.SZ,2019,东华科技
老挝,002140.SZ,2019,东华科技
摩洛哥,002140.SZ,2019,东华科技
刚果,002140.SZ,2019,东华科技
突尼斯,002140.SZ,2019,东华科技
俄罗斯,002140.SZ,2019,东华科技
埃及,002140.SZ,2019,东华科技
东南亚,002140.SZ,2019,东华科技
,002084.SZ,2019,海鸥住工
,002075.SZ,2019,沙钢股份
白俄罗斯,000157.SZ,2019,中联重科
哈萨克斯坦,000157.SZ,2019,中联重科
印度,000157.SZ,2019,中联重科
巴基斯坦,000157.SZ,2019,中联重科
印度尼西亚,000157.SZ,2019,中联重科
泰国,000157.SZ,2019,中联重科
,688278.SH,2019,特宝生物
,603126.SH,2019,中材节能
,603060.SH,2019,国检集团
,600600.SH,2019,青岛啤酒
,600012.SH,2019,皖通高速
,000428.SZ,2019,华天酒店
,603799.SH,2019,华友钴业
,601881.SH,2019,中国银河
,601818.SH,2019,光大银行
,601607.SH,2019,上海医药
,601326.SH,2019,秦港股份
,601088.SH,2019,中国神华
,600999.SH,2019,招商证券
,600958.SH,2019,东方证券
,600875.SH,2019,东方电气
,600860.SH,2019,*ST京城
,600753.SH,2019,东方银星
,600685.SH,2019,中船防务
,300788.SZ,2019,中信出版
,300320.SZ,2019,海达股份
,002401.SZ,2019,中远海科
,002362.SZ,2019,汉王科技
,002303.SZ,2019,美盈森
,002053.SZ,2019,云南能投
孟加拉,000898.SZ,2019,鞍钢股份
俄罗斯,000898.SZ,2019,鞍钢股份
老挝,000898.SZ,2019,鞍钢股份
几内亚,000898.SZ,2019,鞍钢股份
,000750.SZ,2019,国海证券
,000166.SZ,2019,申万宏源
,000089.SZ,2019,深圳机场
,603579.SH,2019,荣泰健康
,603128.SH,2019,华贸物流
,601998.SH,2019,中信银行
,601880.SH,2019,大连港
,601126.SH,2019,四方股份
,601008.SH,2019,连云港
,600837.SH,2019,海通证券
,600650.SH,2019,锦江投资
,600317.SH,2019,营口港
,600106.SH,2019,重庆路桥
,300481.SZ,2019,濮阳惠成
,300092.SZ,2019,科新机电
,000680.SZ,2019,山推股份
,000338.SZ,2019,潍柴动力
,688196.SH,2019,卓越新能
,688009.SH,2019,中国通号
,603856.SH,2019,东宏股份
,603018.SH,2019,华设集团
,601658.SH,2019,邮储银行
,600495.SH,2019,晋西车轴
,300618.SZ,2019,寒锐钴业
,300579.SZ,2019,数字认证
,300406.SZ,2019,九强生物
,002097.SZ,2019,山河智能
,000978.SZ,2019,桂林旅游
,000514.SZ,2019,渝开发
,688111.SH,2019,金山办公
,603577.SH,2019,汇金通
,603278.SH,2019,大业股份
,601860.SH,2019,紫金银行
,600717.SH,2019,天津港
,600603.SH,2019,广汇物流
,000151.SZ,2019,中成股份
塞尔维亚,601608.SH,2019,中信重工
印尼,601608.SH,2019,中信重工
overseas,600970.SH,2019,中材国际
海外,600583.SH,2019,海油工程
domestic,600017.SH,2019,日照港
,002352.SZ,2019,顺丰控股
,000807.SZ,2019,云铝股份
,000551.SZ,2019,创元科技
,000099.SZ,2019,中信海直
Overseas,601899.SH,2019,紫金矿业
,600585.SH,2019,海螺水泥
,000877.SZ,2019,天山股份
,000786.SZ,2019,北新建材
,603727.SH,2019,博迈科
,603663.SH,2019,三祥新材
overseas,603500.SH,2019,祥和实业
Overseas,603500.SH,2019,祥和实业
,603385.SH,2019,惠达卫浴
,601975.SH,2019,招商南油
,600720.SH,2019,祁连山
,600469.SH,2019,风神股份
,600022.SH,2019,山东钢铁
,300795.SZ,2019,米奥会展
,002736.SZ,2019,国信证券
,002553.SZ,2019,南方轴承
,000905.SZ,2019,厦门港务
Overseas,000037.SZ,2019,深南电A
,000932.SZ,2019,华菱钢铁
domestic,600725.SH,2019,ST云维
,300074.SZ,2019,华平股份
,002080.SZ,2019,中材科技
,000868.SZ,2019,ST安凯
,600862.SH,2019,中航高科
,600761.SH,2019,安徽合力
,603335.SH,2019,迪生力
,002165.SZ,2019,红宝丽
,002135.SZ,2019,东南网架
,600433.SH,2019,冠豪高新
,603025.SH,2019,大豪科技
,600370.SH,2019,三房巷
,300632.SZ,2019,光莆股份
,000060.SZ,2019,中金岭南
,000708.SZ,2019,中信特钢
,603822.SH,2019,嘉澳环保
,600896.SH,2019,览海医疗
,300193.SZ,2019,佳士科技
,000628.SZ,2019,高新发展
,603668.SH,2019,天马科技
,601318.SH,2019,中国平安
,000001.SZ,2019,平安银行
,002315.SZ,2019,焦点科技
,300617.SZ,2019,安靠智电
,600328.SH,2019,中盐化工
,600256.SH,2019,广汇能源
,000005.SZ,2019,世纪星源
,002783.SZ,2019,凯龙股份
,603011.SH,2019,合锻智能
,002325.SZ,2019,洪涛股份
,601216.SH,2019,君正集团
,601900.SH,2019,南方传媒
,300510.SZ,2019,金冠股份
,300220.SZ,2019,金运激光
,300038.SZ,2019,数知科技
,300311.SZ,2019,任子行
,603056.SH,2019,德邦股份
,300422.SZ,2019,博世科
,300178.SZ,2019,腾邦国际
,603843.SH,2019,正平股份
,603665.SH,2019,康隆达
,603616.SH,2019,韩建河山
,603329.SH,2019,上海雅仕
,603301.SH,2019,振德医疗
,603169.SH,2019,兰石重装
,603100.SH,2019,川仪股份
,603098.SH,2019,森特股份
,603066.SH,2019,音飞储存
,603033.SH,2019,三维股份
,603029.SH,2019,天鹅股份
,603017.SH,2019,中衡设计
,601952.SH,2019,苏垦农发
,601872.SH,2019,招商轮船
,601567.SH,2019,三星医疗
,601212.SH,2019,白银有色
,601106.SH,2019,中国一重
,601099.SH,2019,太平洋
,601021.SH,2019,春秋航空
,601019.SH,2019,山东出版
,601007.SH,2019,金陵饭店
,600988.SH,2019,赤峰黄金
,600979.SH,2019,广安爱众
,600939.SH,2019,重庆建工
,600901.SH,2019,江苏租赁
,600900.SH,2019,长江电力
,600885.SH,2019,宏发股份
,600869.SH,2019,智慧能源
,600846.SH,2019,同济科技
,600843.SH,2019,上工申贝
,600797.SH,2019,浙大网新
,600771.SH,2019,广誉远
,600765.SH,2019,中航重机
,600757.SH,2019,长江传媒
,600755.SH,2019,厦门国贸
,600729.SH,2019,重庆百货
,600718.SH,2019,东软集团
,600707.SH,2019,彩虹股份
,600637.SH,2019,东方明珠
,600629.SH,2019,华建集团
,600522.SH,2019,中天科技
,600521.SH,2019,华海药业
,600515.SH,2019,海航基础
,600499.SH,2019,科达制造
,600498.SH,2019,烽火通信
,600490.SH,2019,鹏欣资源
,600487.SH,2019,亨通光电
,600470.SH,2019,*ST六化
,600439.SH,2019,瑞贝卡
欧洲,600415.SH,2019,小商品城
非洲,600415.SH,2019,小商品城
中东,600415.SH,2019,小商品城
东南亚,600415.SH,2019,小商品城
,600373.SH,2019,中文传媒
,600369.SH,2019,西南证券
欧洲,600353.SH,2019,旭光电子
印度,600353.SH,2019,旭光电子
俄罗斯,600353.SH,2019,旭光电子
,600275.SH,2019,ST昌鱼
,600221.SH,2019,海航控股
,600209.SH,2019,ST罗顿
,600139.SH,2019,西部资源
,600133.SH,2019,东湖高新
,600075.SH,2019,新疆天业
,600073.SH,2019,上海梅林
埃及,600039.SH,2019,四川路桥
挪威,600039.SH,2019,四川路桥
科威特,600039.SH,2019,四川路桥
孟加拉,600039.SH,2019,四川路桥
